BJFS,BJYQ,BJSH,BJGB,TJBD,TJBH,TJWQ,HEYY,HELQ,HELY,HECC,HEZJ,HECD,HETS,SXLQ,XGB1
0.01719,-0.00221,-0.00425,-0.00515,-0.00515,-0.10364,-0.2071,-0.01673,-0.00473,-0.02311,-0.00591,0.00214,-0.0154,0.00258,-0.01379,0.003833022
0.0142,-0.0047,-0.00599,-0.00891,-0.00541,-0.10379,-0.20904,-0.01985,-0.00468,-0.02392,-0.01052,-0.00174,-0.01923,-0.00284,-0.01558,-6.23E-05
0.01627,-0.00601,-0.00979,-0.01071,-0.00761,-0.10195,-0.20931,-0.0201,-0.00455,-0.02417,-0.00839,-0.0038,-0.01546,0.00123,-0.01184,-0.001567371
0.01792,-0.00684,-0.00533,-0.00966,-0.00796,-0.10418,-0.20823,-0.0186,-0.00542,-0.02465,-0.01222,-0.00199,-0.01506,-0.00176,-0.02041,-0.001343956
0.01935,-0.0034,-0.00665,-0.00616,-0.00896,-0.10419,-0.21222,-0.01826,-0.00543,-0.02532,-0.00892,-0.00405,-0.01246,-0.00018,-0.01148,0.001240125
0.02994,0.01056,0.00093,0.00614,0.00109,-0.09583,-0.20325,-0.00838,0.00336,-0.01616,0.00059,0.00795,-0.00399,0.00783,-0.00271,0.014714349
0.02801,0.00617,0.00306,0.00641,0.00242,-0.09536,-0.201,-0.01052,0.00449,-0.01656,-0.00073,0.0078,-0.00686,0.00937,-0.00783,0.014855371
0.01924,-0.0009,-0.00046,-0.00411,-0.00107,-0.10321,-0.20992,-0.01658,-0.00857,-0.02505,-0.01089,-0.00122,-0.01541,0.00261,-0.01422,0.002940742
0.01735,-0.01059,-0.00767,-0.00739,-0.01029,-0.10788,-0.21569,-0.02209,-0.0108,-0.03054,-0.01186,-0.00046,-0.01395,-0.00419,-0.01934,-0.005958594
0.02001,-0.00497,0.00008,-0.00648,-0.00666,-0.10567,-0.21103,-0.02068,-0.00726,-0.02452,-0.00958,-0.00141,-0.01247,-0.00135,-0.01583,0.002622771
0.01758,-0.0048,-0.00082,-0.00576,-0.00906,-0.10711,-0.21153,-0.02147,-0.00582,-0.0233,-0.01075,-0.00205,-0.01447,-0.00053,-0.01532,0.001558959
0.01844,-0.00434,0.00034,-0.00794,-0.00866,-0.10868,-0.21479,-0.02001,-0.00831,-0.02622,-0.0113,-0.00029,-0.01193,-0.002865,-0.01786,-0.001699518
0.01935,-0.00163,0.0026,-0.00385,-0.00718,-0.10322,-0.2103,-0.01739,-0.00351,-0.02511,-0.00748,0.00136,-0.01388,0.00221,-0.01254,0.004059268
0.02092,-0.00297,0.00107,-0.0057,-0.00627,-0.10337,-0.20991,-0.01793,-0.00402,-0.02481,-0.0072,0.00565,-0.01464,0.00024,-0.01419,0.003707276
0.01748,-0.00597,-0.00076,-0.00745,-0.01058,-0.10638,-0.2154,-0.02029,-0.00691,-0.02351,-0.01153,0.00039,-0.01629,-0.00298,-0.01717,-0.001563774
0.01404,-0.00935,-0.0087,-0.00946,-0.00843,-0.10782,-0.21676,-0.02384,-0.00704,-0.02804,-0.01976,-0.00643,-0.01685,-0.00743,-0.01662,-0.004932911
0.00987,-0.01243,-0.01027,-0.02462,-0.01219,-0.11024,-0.21714,-0.02643,-0.00787,-0.02603,-0.02064,-0.00551,-0.03713,-0.01212,-0.023,-0.001819696
0.01434,-0.00841,-0.00612,-0.01306,-0.01325,-0.11087,-0.21798,-0.02262,-0.0069,-0.02848,-0.01514,-0.00029,-0.03087,-0.00732,-0.01811,-0.0049136
0.01883,-0.01253,-0.00673,-0.00629,-0.01011,-0.10444,-0.21394,-0.0226,-0.00548,-0.02423,-0.00994,-0.00564,-0.01473,0.00034,-0.01624,-0.001715066
0.02045,-0.00472,-0.00213,-0.0061,-0.00503,-0.10209,-0.21388,-0.02011,-0.00333,-0.02255,-0.0089,-0.00045,-0.01221,0.00207,-0.01748,0.003276389
0.01876,-0.00492,-0.0054,-0.00571,-0.00582,-0.1054,-0.21483,-0.02224,-0.00541,-0.02462,-0.01048,0.00046,-0.0143,-0.00065,-0.01323,-0.000771967
0.0121,-0.00659,-0.01138,-0.0115,-0.00975,-0.10952,-0.21858,-0.02444,-0.01143,-0.02926,-0.01416,-0.00053,-0.01783,-0.00584,-0.01897,-0.003816782
0.01306,-0.01002,-0.00999,-0.01153,-0.01016,-0.11111,-0.22059,-0.02532,-0.00927,-0.03249,-0.01485,-0.00465,-0.01942,-0.00831,-0.01828,-0.005428919
0.01812,-0.00259,-0.0033,-0.00426,-0.00569,-0.10264,-0.21323,-0.01838,-0.00377,-0.02453,-0.00804,0.00174,-0.01032,0.00107,-0.01198,0.003140943
0.01881,-0.00454,-0.008,-0.00349,-0.00375,-0.10308,-0.21236,-0.01777,-0.00567,-0.02336,-0.00719,-0.00165,-0.00997,0.0042,-0.01497,0.00337406
0.01334,-0.00717,-0.00867,-0.00765,-0.01055,-0.10446,-0.21571,-0.0213,-0.00619,-0.02663,-0.01138,-0.00156,-0.01595,-0.00269,-0.01542,-0.001385232
0.01277,-0.00707,-0.01005,-0.00999,-0.01145,-0.10939,-0.22249,-0.02573,-0.00715,-0.03062,-0.01294,-0.00267,-0.01237,-0.00383,-0.0199,-0.004389458
0.01645,-0.00525,-0.00533,-0.00625,-0.00527,-0.10685,-0.22083,-0.01843,-0.00384,-0.02256,-0.00718,-0.00053,-0.01438,-0.00014,-0.01618,0.002838034
0.02394,0.0015,0.00316,0.00107,-0.00051,-0.09901,-0.21347,-0.01298,0.00131,-0.01822,-0.00185,0.00556,-0.00543,0.00401,-0.00822,0.006965095
0.01083,-0.01745,-0.01276,-0.01394,-0.01445,-0.11206,-0.22708,-0.02563,-0.01246,-0.02886,-0.01436,-0.00592,-0.0259,-0.00599,-0.0165,-0.00544349
0.01412,-0.01037,-0.00937,-0.02315,-0.02945,-0.10956,-0.22197,-0.02373,-0.01009,-0.02811,-0.01402,-0.00478,-0.02544,-0.01006,-0.01954,-0.00635297
0.01038,-0.01539,-0.01654,-0.01502,-0.0327,-0.11506,-0.23189,-0.02399,-0.01516,-0.02747,-0.01624,-0.00414,-0.0226,-0.02112,-0.02216,-0.005208739
0.0031,-0.02171,-0.02061,-0.0181,-0.03075,-0.11717,-0.23421,-0.02642,-0.01514,-0.03261,-0.01891,-0.0106,-0.03096,-0.02891,-0.02144,-0.010345283
0.00244,-0.01816,-0.01459,-0.01837,-0.01949,-0.11433,-0.2348,-0.0304,-0.01373,-0.03387,-0.01913,-0.00975,-0.02788,-0.01523,-0.02509,-0.011745836
0.01137,-0.01284,-0.00997,-0.01056,-0.01597,-0.11085,-0.23028,-0.0259,-0.0101,-0.03148,-0.01682,-0.00859,-0.01864,-0.00692,-0.02732,-0.006827509
0.01831,-0.00872,-0.00556,-0.00273,-0.01143,-0.10815,-0.22797,-0.02206,-0.00795,-0.02731,-0.01299,-0.00639,-0.01646,-0.00428,-0.01652,-0.003236744
0.00946,-0.00222,-0.00004,-0.00169,-0.002,-0.09885,-0.2196,-0.01729,-0.00419,-0.02045,-0.00535,0.00207,-0.00795,0.00466,-0.01021,0.001965063
0.00262,-0.00572,-0.0057,-0.0074,-0.00959,-0.10532,-0.22557,-0.02286,-0.01119,-0.02565,-0.01204,-0.00153,-0.01477,-0.00274,-0.01607,-0.00603748
0.00037,-0.00788,-0.00989,-0.01282,-0.01341,-0.11244,-0.2296,-0.02307,-0.01313,-0.02807,-0.01032,-0.00279,-0.01868,-0.00614,-0.01182,-0.004792692
0.00402,-0.00521,-0.00476,-0.01095,-0.01021,-0.10895,-0.22713,-0.02138,-0.00942,-0.0244,-0.01149,-0.00098,-0.01492,-0.00405,-0.01838,-0.004103716
0.00363,-0.00611,-0.0056,-0.00711,-0.00971,-0.10507,-0.22848,-0.02123,-0.00818,-0.02547,-0.00874,-0.00017,-0.01222,-0.00364,-0.01421,-0.000149268
-0.00145,-0.0063,-0.01126,-0.01056,-0.0121,-0.11083,-0.22919,-0.0223,-0.01361,-0.02612,-0.00879,-0.00218,-0.01517,-0.00425,-0.01351,-0.003892316
0.0009,-0.00563,-0.0107,-0.01044,-0.01116,-0.10685,-0.2323,-0.01871,-0.01323,-0.02889,-0.01346,-0.00161,-0.0185,-0.00488,-0.01655,-0.003646512
0.01005,-0.00252,0.0005,-0.00724,-0.00324,-0.09854,-0.22451,-0.02001,-0.00589,-0.02346,-0.0085,0.00232,-0.00848,0.00529,-0.0091,0.001810186
0.00987,-0.00256,0.00192,-0.00014,-0.00171,-0.09792,-0.22479,-0.01724,-0.00269,-0.01906,-0.0062,0.00357,-0.00549,0.00583,-0.01139,0.003910715
0.00222,-0.00867,-0.00726,-0.00942,-0.01054,-0.10832,-0.23112,-0.02237,-0.00875,-0.02611,-0.012,-0.00229,-0.0152,-0.00489,-0.01725,-0.005610331
0.00082,-0.00824,-0.00498,-0.01221,-0.01289,-0.1082,-0.23308,-0.02303,-0.00942,-0.02789,-0.01346,-0.00272,-0.01591,-0.0041,-0.01725,-0.00500871
0.00081,-0.01033,-0.0077,-0.01105,-0.01159,-0.11151,-0.23327,-0.02448,-0.01055,-0.02995,-0.01449,-0.00245,-0.01662,-0.0053,-0.01931,-0.007077725
0.00145,-0.00816,-0.00785,-0.01062,-0.01109,-0.10898,-0.23765,-0.02271,-0.00778,-0.03108,-0.01267,-0.00432,-0.01387,-0.00686,-0.0166,-0.005610331
-0.00599,-0.01175,-0.00941,-0.01681,-0.01526,-0.11556,-0.23688,-0.02545,-0.01439,-0.03057,-0.01697,-0.00655,-0.02062,-0.00976,-0.02081,-0.006211608
0.00071,-0.01064,-0.00741,-0.01104,-0.01337,-0.11215,-0.23556,-0.02369,-0.01343,-0.0313,-0.01563,-0.00542,-0.01669,-0.0046,-0.01903,-0.00596675
0.00266,-0.00725,-0.00494,-0.00762,-0.00961,-0.10637,-0.23141,-0.02074,-0.00844,-0.02573,-0.01156,-0.00243,-0.01331,-0.00106,-0.01567,-0.003944065
0.00229,-0.00798,-0.00554,-0.00964,-0.012,-0.11096,-0.23466,-0.02144,-0.00785,-0.02423,-0.01171,-0.00393,-0.01371,-0.00427,-0.01672,-0.003457221
0.00657,-0.00517,-0.00269,-0.00748,-0.00539,-0.10624,-0.23116,-0.02163,-0.00937,-0.02299,-0.00811,0.00216,-0.01135,-0.00051,-0.0158,-0.001485383
0.00435,-0.00692,-0.01194,-0.01359,-0.00944,-0.10796,-0.23428,-0.02318,-0.01018,-0.02588,-0.01314,-0.00264,-0.01806,-0.00366,-0.0224,-0.005231454
0.00558,-0.00856,-0.00661,-0.01068,-0.009965,-0.1058,-0.23593,-0.01926,-0.01153,-0.0267,-0.00884,-0.00157,-0.00983,-0.0011,-0.01737,-0.002423185
0.00116,-0.01107,-0.00568,-0.00966,-0.00923,-0.10529,-0.23596,-0.02264,-0.01142,-0.02718,-0.01412,-0.00496,-0.01339,-0.00431,-0.02227,-0.007425286
0.00425,-0.00803,-0.00484,-0.00631,-0.00802,-0.10394,-0.23162,-0.02307,-0.00851,-0.02595,-0.01048,-0.00072,-0.01066,-0.00124,-0.01997,-0.003976398
-0.00165,-0.01333,-0.00983,-0.01444,-0.01587,-0.11434,-0.24041,-0.02737,-0.01462,-0.02928,-0.01677,-0.00809,-0.02018,-0.01052,-0.02435,-0.008558802
0.01047,-0.00205,0.00146,-0.00269,-0.00414,-0.10312,-0.22843,-0.01598,-0.00335,-0.0192,-0.00536,0.00543,-0.00737,0.00158,-0.01036,0.005083384
-0.00028,-0.01106,-0.00631,-0.01145,-0.01372,-0.11242,-0.23667,-0.0245,-0.01335,-0.03017,-0.01409,-0.00446,-0.01609,-0.00685,-0.02072,-0.006220809
0.00299,-0.00612,-0.00375,-0.00866,-0.00972,-0.10739,-0.23174,-0.02111,-0.0073,-0.0251,-0.00993,-0.00169,-0.01337,-0.00473,-0.01736,-0.003510523
0.00298,-0.00775,-0.00393,-0.01076,-0.01131,-0.11142,-0.23645,-0.02291,-0.01071,-0.02717,-0.0105,-0.00326,-0.01498,-0.00773,-0.01942,-0.005272204
0.00563,-0.0031,-0.00222,-0.00575,-0.0082,-0.10595,-0.23142,-0.01833,-0.0076,-0.02593,-0.01023,-0.00011,-0.01017,-0.00262,-0.01588,-0.001697587
0.00752,-0.00284,-0.00252,-0.0051,-0.00699,-0.10489,-0.22811,-0.01845,-0.00203,-0.02627,-0.00725,-0.00068,-0.00865,-0.00148,-0.01597,0.000868717
0.0086,0.00994,0.00566,-0.00917,-0.00424,-0.10106,-0.2259,-0.01558,-0.00646,-0.02162,-0.00935,0.00239,-0.00615,0.00156,-0.01154,0.005443381
0.00313,-0.00667,-0.00431,-0.00755,-0.00883,-0.1088,-0.2312,-0.02144,-0.00844,-0.02239,-0.01141,-0.00443,-0.01546,-0.00447,-0.01579,-0.003571872
0.00515,-0.00694,-0.00124,-0.00759,-0.0053,-0.10268,-0.23044,-0.01922,-0.0064,-0.02278,-0.00872,-0.00006,-0.00689,0.00118,-0.01619,0.000811177
0.00523,-0.00378,-0.00058,-0.00534,-0.00536,-0.10368,-0.22877,-0.02023,-0.00797,-0.02382,-0.00714,0.00064,-0.0093,-0.00108,-0.01625,-0.001104033
0.00495,-0.00251,-0.00111,-0.0051,-0.00688,-0.10599,-0.23153,-0.01879,-0.00624,-0.0229,-0.00922,0.0012,-0.00894,-0.00095,-0.0128,0.000648636
0.00026,-0.00847,-0.00121,-0.00749,-0.00963,-0.10794,-0.23573,-0.02014,-0.00759,-0.02398,-0.00869,-0.00295,-0.01193,-0.00398,-0.01665,-0.002805434
0.00401,-0.00753,-0.00471,-0.00861,-0.00826,-0.10699,-0.2363,-0.02168,-0.01,-0.02597,-0.01289,-0.00218,-0.01192,-0.00303,-0.01778,-0.002555718
